Date,Nom de l'entraînement,Durée,Nom de l'exercice,Ordre de la série,Poids,Réps,Distance,Secondes,Notes,Notes d'entraînement,RPE
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",2,16.0,6.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",3,16.0,5.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",4,16.0,5.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",1,6.8,13.0,0,0.0,"",,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",2,6.8,10.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",3,6.8,7.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",2,11.3,8.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",3,11.3,6.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",1,7.0,12.0,0,0.0,"",,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",2,7.0,12.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",3,7.0,9.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",1,65.0,12.0,0,0.0,"","",
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",2,65.0,6.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",3,65.0,7.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",4,65.0,6.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",2,60.0,7.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",3,60.0,6.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",4,60.0,6.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",1,175.7,11.0,0,0.0,"",,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",2,175.7,9.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",3,175.7,7.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",1,40.0,9.0,0,0.0,"",,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",2,40.0,8.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",3,40.0,6.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",1,51.3,12.0,0,0.0,"",,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",2,51.3,11.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",3,51.3,10.0,0,0.0,,,
2026-01-14 21:12:50,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
